Entropy: 6.7332552596098
0000000000, 0.0009885091263544948
0000000001, 0.0018019828241435248
0000000010, 0.0018720008928088568
0000000011, 0.0011024589532124505
0000000100, 6.8542428297366e-05
0000000101, 0.0016989185016653876
0000000110, 0.0013982279734324641
0000000111, 8.171227987027247e-05
0000001000, 0.0015794722611594686
0000001001, 9.903201662293066e-05
0000001010, 0.001107693599089894
0000001011, 0.001636168070856876
0000001100, 0.0009069460661029079
0000001101, 0.0017909085954159402
0000001110, 0.0016505317105338598
0000001111, 0.00018834339255777727
0000010000, 0.0013398040217650503
0000010001, 0.0014618587194860084
0000010010, 0.0007879390773367287
0000010011, 0.001468063096925751
0000010100, 0.000840177640141076
0000010101, 0.0006465470747026565
0000010110, 0.0017498218297961293
0000010111, 0.0011397044103615376
0000011000, 0.0017073366545267417
0000011001, 0.0013186755452574944
0000011010, 4.31644527920553e-05
0000011011, 0.001052322207013742
0000011100, 0.00020214682232959895
0000011101, 4.496096897967073e-05
0000011110, 0.00037476600458589385
0000011111, 0.0016780666401293833
0000100000, 0.0009928778594917966
0000100001, 0.0016542834386560391
0000100010, 0.0006584547266310656
0000100011, 0.0007572371622257672
0000100100, 0.000571089673939905
0000100101, 0.0017724054136890766
0000100110, 0.0018398756240721765
0000100111, 0.0009532156862170839
0000101000, 0.0017236852837287826
0000101001, 0.0015654282875707485
0000101010, 0.0001302897074253798
0000101011, 0.0005219170600630853
0000101100, 0.0014377911566147712
0000101101, 0.001815141014347358
0000101110, 0.0011696287632843691
0000101111, 0.0013443459835977385
0000110000, 3.171313104026085e-05
0000110001, 0.0009828362111943903
0000110010, 0.00023478745599294962
0000110011, 0.00037621737355946665
0000110100, 0.0011846096323444
0000110101, 0.0006962862873966815
0000110110, 0.0018547124603307892
0000110111, 0.0005693729010932666
0000111000, 0.0018783756044083299
0000111001, 0.00019157141089966724
0000111010, 0.0007078965611237439
0000111011, 0.001063804978279585
0000111100, 0.00017848058081483184
0000111101, 0.0012245033350531617
0000111110, 0.00015938950059320658
0000111111, 0.0014169699672908717
0001000000, 0.00089905432772885
0001000001, 0.0002938634121929047
0001000010, 0.001544669994290232
0001000011, 0.00033405376770567855
0001000100, 0.0015219002748605242
0001000101, 0.0018814435546730228
0001000110, 0.00019383769119278902
0001000111, 0.0019283614557277235
0001001000, 0.0016930425835817498
0001001001, 0.0015741941856357152
0001001010, 0.00012104739791863384
0001001011, 3.538578752396085e-05
0001001100, 0.00019442488476957077
0001001101, 0.00079916216491533
0001001110, 0.0016459414410267253
0001001111, 0.0006776710794078901
0001010000, 0.00078139208458865
0001010001, 0.0015492574278987443
0001010010, 0.001722576109855444
0001010011, 0.0015119948318151047
0001010100, 0.0011070924660686176
0001010101, 0.00028050398981123995
0001010110, 0.00014497012785132232
0001010111, 0.0006530161895455928
0001011000, 0.0007741207295472468
0001011001, 0.0006291679879415745
0001011010, 0.0009302142024148847
0001011011, 0.00038124538794357413
0001011100, 0.001159836640002645
0001011101, 0.0005166196976883763
0001011110, 0.0014975403933418742
0001011111, 0.001584003080406485
0001100000, 0.0006998697579019809
0001100001, 0.001900116558095508
0001100010, 0.00154495802518651
0001100011, 0.0016829398226312494
0001100100, 3.969649305960275e-05
0001100101, 0.0004676710923016642
0001100110, 0.0018550328385426732
0001100111, 0.0012095356030490077
0001101000, 0.00022016423132483146
0001101001, 0.0013456934143903409
0001101010, 0.0003188716692370071
0001101011, 0.0009395064232911783
0001101100, 0.00023590222428433285
0001101101, 0.0013442560286680858
0001101110, 0.0004963557033785905
0001101111, 0.0016356679795680217
0001110000, 0.0010071708918307145
0001110001, 0.0011987694764320153
0001110010, 0.0015772587360368918
0001110011, 0.0008350029688341748
0001110100, 0.0006955233553662053
0001110101, 4.337942809814292e-05
0001110110, 0.0006914321176535674
0001110111, 0.0016562329893732612
0001111000, 0.0011872601102928004
0001111001, 0.0003411575512141355
0001111010, 0.0004891730756733682
0001111011, 0.0014817358843902618
0001111100, 0.00013998459816674723
0001111101, 8.687572780946128e-05
0001111110, 0.0009565249306548565
0001111111, 0.00012050720979563473
0010000000, 0.0011105759137330499
0010000001, 0.0006954919189874819
0010000010, 0.0010904129093273383
0010000011, 0.0015722097304127795
0010000100, 0.0005143840889015667
0010000101, 0.000766289049380583
0010000110, 0.0013032876985651313
0010000111, 0.00023216761306442258
0010001000, 0.0007272105791175384
0010001001, 0.0011747443914079609
0010001010, 0.0016962356487560902
0010001011, 0.0013561309969235672
0010001100, 0.0014526519766845363
0010001101, 0.0014290404167740186
0010001110, 0.00014562819766904267
0010001111, 0.0008992481725449501
0010010000, 0.0016774525379459353
0010010001, 9.286769588361625e-05
0010010010, 0.0004386235418708648
0010010011, 0.0007627378522013337
0010010100, 0.0012569279059830977
0010010101, 0.0018879977749704357
0010010110, 0.0009475971993524025
0010010111, 0.0017382098817329517
0010011000, 0.0005056104439237149
0010011001, 0.0005954601286843828
0010011010, 0.00071489582566736
0010011011, 2.1398623300166936e-05
0010011100, 0.00023263145384707439
0010011101, 0.00044244600419728454
0010011110, 0.0011056469573432672
0010011111, 0.0017574458037597999
0010100000, 0.000311888599784334
0010100001, 0.0001469418255477594
0010100010, 0.0004326752851846996
0010100011, 0.0017698838557120245
0010100100, 0.001460201890372706
0010100101, 0.0015392352696054121
